bus_0,bus_1,bus_2,bus_3,bus_4,bus_5,bus_6,bus_7,bus_8,bus_9,bus_10,bus_11,bus_12,bus_13,bus_14,bus_15,bus_16,bus_17,bus_18,bus_19,bus_20,bus_21,bus_22,bus_23,bus_24,bus_25,bus_26,bus_27,bus_28,bus_29,bus_30,bus_31,bus_32,bus_33,bus_34,bus_35,bus_36,bus_37,bus_38,bus_39,bus_40,bus_41,bus_42,bus_43,bus_44,bus_45,bus_46,bus_47,bus_48,bus_49,bus_50,bus_51,bus_52,bus_53,bus_54,bus_55,bus_56,attack
0.6076134445586768,0.5539408229772874,0.4206282070008261,0.4667650187132947,0.7952895945184029,0.8762899116163018,0.9500653107908719,0.7273351648605393,0.7865571689042468,0.6643797617826374,0.6046208663757356,0.643643027771605,0.6264984543172785,0.3435337740640571,0.31236161974748944,0.2849335751639103,0.43281576947792166,-1.2739331130672291,-0.8825487202111014,-0.6550167696739426,0.6864941170282434,0.45865798396586954,0.45995519209761293,1.0779883020442964,-1.0437800321546078,0.9575033895460621,0.8217050396959162,0.5671753694106783,0.5560809955887602,-2.4413433023345332,-4.49633037717715,-6.17957181023112,-6.362343810231117,0.7254442370951187,0.6571474587455652,0.6606312771612745,0.6444081353002477,0.3972324245207951,0.4857316928316736,0.5275441304259095,-0.46585574606101643,-1.464024641925206,-0.15806580139816756,0.18773402400966166,0.20085841943356827,0.3843471235016215,0.2568626564368415,0.2517759999652123,0.06080975983836438,-0.00896245497689526,0.2583014612182514,1.0661291731260343,1.204955359509833,0.45835336036104907,-0.04002218792281409,0.6323992508133947,0.7283009410520018,0.0
0.9102771050467094,0.8441548301308868,0.6577670287701526,0.561857542365975,0.6396075233221677,0.7783028600790882,0.9677275757559696,0.9112117955785298,0.9862259808854976,0.792522037092142,0.8004803148757283,0.885421172988437,0.8330283446977613,0.5630390027144113,0.49926611550669014,0.45019916525985126,0.5685101359693115,-0.7545534751836223,-0.44276228972849047,-0.20946631049128336,0.8618998805787894,0.598149572320907,0.5971739023628391,1.1180608727071284,-1.7849145327580844,0.9337698163962205,0.8076608238406741,0.497011626948628,0.47731544603291143,-3.2554866651757215,-4.9314736341089445,-7.933254013027179,-8.125458013027183,0.9344523217700684,0.8057566910076595,0.8000541696280978,0.7865685535208564,0.537446633522138,0.6229761821343994,0.6433816065347993,-1.0292090612428388,-1.672561404876479,-0.0869712001696486,0.3921493169323208,0.35404352589409094,0.5212911508275943,0.38265546807972917,0.37975252486887184,0.1912456746350503,0.07159171240923806,0.3538530056386504,1.111719975548842,1.331103722164116,0.8536510980875234,-0.0549006432088035,0.2984665918403954,0.36821084572648294,0.0
0.994395952304572,0.9153906123492643,0.7683477792152197,0.7450374084103254,0.8672948346662637,0.9514333430899693,1.1541412404924187,0.9424343884008549,1.0276115733612017,0.6579044877762673,0.7821425941665431,0.9531390572974514,0.9059752593118231,0.6388551118683544,0.5903724372729693,0.4603882720104996,0.7034324649378374,-1.29482090427009,-1.342222773364267,-1.2153266962906046,0.9457819887130717,0.6860304804152795,0.6822613675217152,1.2678984858028917,-1.2227265326462766,1.119353875969374,1.0857302134046163,0.7085964620748995,0.6840172218761519,-2.9337758292663088,-5.232383392368496,-8.552284752672747,-8.828512752672747,1.069138886920467,0.963368491453433,0.9115377683593631,0.8633044146752852,0.6217734172941065,0.6630454264934442,0.7472958786600779,-1.1537692497127081,-2.1952996453303695,-0.10308864341904968,0.3099971844217309,0.11773149712669806,0.633290412819829,0.48358097167949055,0.4728754784051191,0.08891579795778815,0.026594171030124982,0.16478975554556557,1.3098683266557278,1.4684852640155066,0.8182413531131671,-0.014467001488680409,0.5514706489521282,0.5654061152135147,0.0
0.9977402806241525,0.9158168135359639,0.6293782297194312,0.6206019674334261,0.668804510790872,0.7464667340101386,0.8324717798690847,0.6620309756246348,0.7781633789267811,0.7479099752801314,0.832718590738187,0.796096599563981,0.7689875858677512,0.49988353278823483,0.4182870854301133,0.30575022435479515,0.63801596734453,-1.643689739605861,-2.09900912310362,-2.440392082468762,0.7918987606373183,0.5086738920653069,0.5002828006221344,1.1031822472129662,-1.4567864687438097,0.940194610994413,1.0014329871207954,0.45737075164535457,0.38065547514704734,-3.174220220832511,-3.1438569701139656,-3.79488077009373,-4.045512770093731,0.8965477947831231,0.7812639923199313,0.6906655767175199,0.6402091295244094,0.44028510320687625,0.47634285281068084,0.47694772651401846,-0.7988645051014419,-2.296812486005444,-0.06699118985290067,0.18518698910365997,-0.11128779314051854,0.5408992125565719,0.3132301049160119,0.27558958877263184,0.17774628886224833,0.034610098624382205,0.20099313039240127,0.412240112152582,0.3641852025996666,0.24577986890942705,-0.1144511111424088,0.23346381132986926,0.2577528888551805,0.0
1.0703978992630871,0.9959598511430247,0.8950750326896544,0.781060041227095,0.923113544592193,1.0089551196129454,1.1066979273632755,0.9390510742880103,1.0613030662757243,0.609957378308594,0.9537336004141983,1.044729144549021,1.0150228104982526,0.7692462197298616,0.6867942021259779,0.5545226714816822,0.714861035586507,-1.2584237583799749,-1.923348092062905,-2.4984085630207327,1.0567546851794258,0.767803283636911,0.7467488917152326,1.2801672496666525,-1.9632970664019842,1.1197860426137463,1.3716021197314474,0.8297503036675328,0.6526760431889551,-3.7599466333968707,-4.71321595595946,-6.770105491943212,-7.042301491943211,1.351547040776212,1.2121047520398778,1.04908969119075,0.9403809721858097,0.7011905463331345,0.7507542884182622,0.7561594131129356,-0.88637996693466,-2.552756142599257,-0.09997212788445606,0.40174166448982346,0.09481053411727253,0.8154842469662287,0.5154220243628608,0.45402740221122806,0.2976009223421756,0.1955678838134198,0.03883630026899405,0.7601699504436192,0.810904800430393,0.5800429962059421,0.16843900772917042,-0.6593431159785154,-0.7225452694818317,0.0
1.1289008783773469,1.0520090933479573,0.8647009978921633,0.9273528837209697,0.9775399230265975,0.9989692962227286,1.0629340075949034,0.9556465680214388,1.0801887738286813,0.8463058171068357,0.9252929505591637,1.0016745941281444,1.009280725364713,0.7242104768301422,0.6609501077071456,0.5200420798692794,0.5688982313693898,-0.8489190502242777,-1.7941210524852482,-2.6110616880180304,1.2296491907446905,0.9231916438557758,0.8644511728454484,0.7719341881997045,-1.9545308480939863,0.6214910818514962,1.1973284112271807,0.6892584565712958,0.5248379925818497,-3.7995118362780382,-5.10387582878758,-5.341083308192362,-5.6704473081923625,1.6034017732286148,1.4835063509143267,1.2504391345478758,1.0912279052063985,0.8501969240463556,0.908773468696425,0.821485291248208,-0.8345922861308683,-3.8811119959917444,-0.22494348597393274,0.5238063729699446,0.2260188333961752,0.8868434455462213,0.632341330194865,0.5349437662236027,0.2691197437837129,0.2556352976754903,0.2226071243577409,0.5283237775156477,0.4918540176851823,0.3530840367385405,-0.112417567657632,-1.677773235345795,-1.206258645448481,0.0
1.0686600541272666,0.9852469126686293,0.8002855006295433,0.7415021684049183,0.7339877900795176,0.7718869016493576,0.8814291521048367,0.8384317828103108,0.9648356224812895,0.5805808754683526,0.7436369701132467,0.8942378550595259,0.9292071407881581,0.6947293790498436,0.61726493919405,0.46935492930511336,0.5407347939070125,-1.1178354155167536,-3.0606017004150314,-3.952230522895292,1.2233432479766335,0.9212365822960499,0.8527320237983521,0.6128299568623724,-1.3750983334007953,0.5028465402814046,0.9866621863810261,0.6326555416054043,0.3907232463330596,-3.0815699163623473,-4.25239593336446,-4.39399109383096,-4.628783093830959,1.6182792430974764,1.5014736362271077,1.2417920245446605,1.100488333303531,0.8431501702911097,0.9245946197029636,0.9423388360848993,-0.8475396499096568,-3.1624037500712223,-0.2473192855913834,0.6241630174471138,0.2641643905214169,0.8534124271952033,0.6348537719356557,0.5484280823262576,0.2870866639850298,-0.12241642268811356,-0.023886380877822355,0.3974867112582535,0.3318669384419264,0.22212602140494575,-0.048614017630808304,-1.127081491353554,-0.27297997340362373,0.0
0.9176533206169807,0.8535790452351447,0.7776825661104464,0.8365232909955802,0.7771753382402947,0.7889941518215388,0.9155735422178067,0.7885323013104522,0.903187993168179,0.6846482557964512,0.7885255909273263,0.88512891509901,0.943063281012069,0.6540389143954546,0.6067146064889761,0.5034780927109076,0.4141620236495467,-0.8844280047123202,-2.571689863755133,-3.822109567803026,1.1528461636160736,0.9242843147622516,0.8398654428661402,0.39711467787616506,-1.9568833745776404,0.3250243911667716,0.8533749166939111,0.7188269126407552,0.4732483110675639,-3.077875208355104,-4.343856904010983,-5.168024305467192,-5.536736305467192,1.6527208155196942,1.5579476365004163,1.2671120931726536,1.1394387306640832,0.8494968513001712,0.9824276528312117,1.0686429721121533,-0.832180643089121,-2.684980568322745,-0.16932417393312624,0.566255636543016,0.07744501551691937,0.8455009753463638,0.6620721021614834,0.5735898848251202,0.33186874809904526,0.18811809108049968,0.21020155057160228,0.46028664353841936,0.298266638669213,0.09031922578670237,-0.022762485764870943,-0.6809254203902773,0.20681920092421277,0.0
0.8369716303068402,0.7882041454478718,0.7429594029656739,0.7290163092028331,0.6702769807167974,0.6856264182353538,0.6086228871142975,0.605595924468391,0.6887829155592464,0.5146527740113763,0.6791524429103357,0.7743613049264952,0.8071148387512153,0.6215599052308332,0.5654812510772107,0.4744502460865259,0.42305360007605497,-0.6402662113238295,-2.095214521156856,-3.1675469576146713,1.0252789512487817,0.8233045978718209,0.7511090997434746,0.27062103231350265,-0.45036914202440653,0.18016950793182107,0.6393415057466235,0.5055639125237327,0.29906279735774144,-1.6979897081741333,-3.987540029174102,-8.07385147583434,-8.356955475834345,1.5672981272351825,1.4805681216363271,1.2022422105506338,1.091856707586528,0.75253144306614,0.9630743122447742,1.0154503630817275,0.43409786022525915,-1.2601329397629497,-0.35597407092106004,0.4627655678323331,-0.010589809197875028,0.7937628754479571,0.6230801310884692,0.5399878971167279,0.3307076558618252,0.11738064785996385,0.1046003751982008,0.5536931749995032,0.27029008353616735,0.11458094796438145,-0.2384932613174945,0.7495641698435193,1.4570565481356577,0.0
0.8102994117847008,0.7792655757877288,0.7400142172697205,0.786465367598879,0.641713953313908,0.6530061569796436,0.5404646347077223,0.5477585594777179,0.6099041802712862,0.45834988500459106,0.6905709863184025,0.7186419655024514,0.7934439975583396,0.649357319872886,0.6279553688116843,0.45117045308448467,0.34104172919835585,-0.20626035527406436,-1.3760324777565665,-2.883879180601305,1.0741673580978655,0.9144463890645425,0.8562685080908415,-0.01960846616527006,-0.5903027682269943,-0.08993798163300759,0.5899764615027497,0.4352982970116085,0.23864216571346414,-2.0118531199142944,-4.5678622542132254,-7.298123057580006,-7.544435057580008,1.5311048403800178,1.4499417927458116,1.268727262135641,1.1691207697138513,0.8442362567165694,1.0670059874879247,1.080981824033582,0.3603112560414533,-1.5799016359147053,-0.20507621432592169,0.4514752909491686,0.07231552951144646,0.8191740317714512,0.6900104269436395,0.6349232205801045,0.4526440626216269,-0.14485572902438887,0.09536920288068666,0.36524980219056535,0.08901434712600625,0.11755495582924058,-0.14498099945380016,0.20078189417006426,0.9549436018111828,0.0
0.6960331184528856,0.6250840148351586,0.5714696351947519,0.5526050854407137,0.4747199429309211,0.4874896840468716,0.45540563894263797,0.40214073907509384,0.4652071066399361,0.3227888861592866,0.42817517288820295,0.5258431569926433,0.5785989999503344,0.45770242957730034,0.45605406440984037,0.2756179847494571,0.3374458847159594,-0.27925161837131846,-1.3594870482609123,-2.308453667947177,0.8511825131828953,0.7091384726697989,0.6522695625813619,-0.009884035910739069,-0.2669369548467663,-0.05957802131049324,0.6067898994102556,0.42358264818182734,0.18939835122833765,-1.5951910055261884,-3.4677959853389164,-5.577362798361225,-5.823674798361225,1.2431077382142097,1.1998593724575621,1.042450327380513,0.9614837843605061,0.6410714501599222,0.8782553194514922,0.882394172306444,-0.22835884397437353,-1.200550811736685,-0.2209859930307116,0.31857060071258947,0.07202168784276711,0.6286135407931105,0.49584409070507385,0.45344252401858987,0.31015540058065255,-0.03567878981740819,-0.009833112038251258,0.40030085133861604,0.1858498763089462,0.10619626007558552,-0.22713976388041673,0.29104047190145177,1.0147627878483496,0.0
0.6428477169223533,0.5514055981007099,0.4955115821742117,0.5180750818895868,0.45440969714967855,0.4776438606555774,0.5532405058416942,0.4989001441664486,0.5257366699253881,0.24856344379898143,0.4169343541754862,0.476520535589715,0.5359670190738802,0.42713135445715267,0.43369122317440617,0.25436943560483305,0.36023257414546445,-0.38160194997147484,-1.2611342400246934,-2.09148085313198,0.7511376723616652,0.6317722768509022,0.5865385398034033,0.16603562106760753,-0.5497924096852592,0.09046811831841593,0.7028771964589315,0.541152811537503,0.3035440360873557,-1.8872318162882626,-3.7856207952512,-5.057105481774288,-5.303417481774289,1.1205388505574627,1.07046092040912,0.9355474301741626,0.878458142302498,0.5636889504320176,0.8048385464374649,0.7993043428759127,-0.34664973607964167,-1.1969097060077356,-0.20256919569835546,0.33599215941339694,0.13079294801490898,0.5778635643613267,0.42697103598831326,0.39301029880655924,0.2321932104251686,-0.13523369366321206,-0.026943835135235968,0.4441218216702322,0.1882833380960105,0.19449729615065203,0.07780258690586589,0.33958003450501895,1.067038647628219,0.0
0.25833561845471115,0.2519611757526133,0.17554925161656726,0.17946729347498422,0.22333514386465905,0.22607760118557207,0.2102242901373276,0.21378992493071053,0.23281806557296858,0.05724116367087562,0.21110635783947232,0.20603189480380552,0.24693774358681467,0.19826978219493974,0.16391123333184895,0.17295991913740372,0.19592271584255727,-0.45579536400454385,-0.48365619021956807,-0.6655363835437864,0.20023680113740278,0.13899802577364967,0.13406816399056154,-0.47587964373283,0.44887882002760315,-0.458165847806306,0.1211190622391464,0.13797479195439835,0.1710839286537384,0.5149501253390535,-0.3921940121554228,-1.5831890172981626,-1.6084610172981622,0.1828456813979789,0.18099711315748185,0.1569906877877517,0.14211128701944303,0.07300771003697272,0.13440464536528487,0.138119107366829,0.2175574427700002,-0.4920000398077457,0.02009398219497592,-0.06229045170948056,-0.011339588348403406,0.3905621511766054,-0.03226079034383167,-0.028327214894444,0.07177526595185076,-0.14369755579510232,-0.03346365519406158,0.10228557087671135,0.0954379219248513,0.03238092695814854,-0.02002854613992286,-0.09438267319094783,-0.18915039701554,0.0
0.27571262230482085,0.270872137146745,0.1862839926733998,0.1896029821941682,0.22978681938088666,0.23230153758974534,0.2127374110032957,0.2207458049504225,0.2404911662605236,0.06836554173692924,0.21862534503059916,0.20830003117788412,0.246688987011038,0.2004842326129513,0.1741382041749589,0.17032376922797077,0.21394686298884785,-0.7720941488610954,-0.6999523430864409,-0.7855875991821495,0.18488502402746104,0.12426365706971082,0.12297036961459037,-0.5222453517269954,0.43622903171570054,-0.5045110312242524,0.10772523191326594,0.13423672497260894,0.16883442330992743,0.5014461566383662,-0.39595880341403455,-1.5837865645639706,-1.609058564563971,0.14417592168438922,0.14219999256051324,0.12076450076971336,0.10595473269216403,0.058103616124148785,0.09744660468216507,0.0997012411574801,0.43538004998715507,-0.4190021838305482,0.06639286781475341,-0.06835498351514843,0.013172582986446111,0.3873134478058673,-0.040814739328745506,-0.03640893688789604,0.07745850735315198,0.07357993692661041,-0.02594650403070287,0.022292799728611007,0.01942621697178097,0.01773193381696564,-0.0016515036454892162,0.11350967944183349,0.130770558630884,0.0
0.29338338647428897,0.28235800535550254,0.22270650206056172,0.22607140408618231,0.26158890145854435,0.2639739614435384,0.2431989719545791,0.2508025788431425,0.27378844884655695,0.18508813056448095,0.24934037542741586,0.23726846317538175,0.2700973960706094,0.22157139052390998,0.20111233893672364,0.174727374463601,0.22693931853335653,-0.751766750664868,-0.7992729181964923,-0.8869597975860958,0.33974141428655397,0.10290912745754806,0.10167187035457323,-0.6401961610709782,0.3300752429268876,-0.6177181323003251,0.09641140207717054,0.14791174199122278,0.1883583581718495,0.39766766820592186,-0.4803882955292862,-1.6350335112022805,-1.6603055112022798,0.11720803595587874,0.11792627131019609,0.09563834614729194,0.08033623672616998,0.03473225740467487,0.07032014956607116,0.07322030694469671,0.4541206140161178,-0.4294986668277721,0.10487612711195017,-0.07834179134574223,0.035160228913921676,0.3908385553172821,-0.055467265404721945,-0.06412334451626424,0.002767192854524784,0.05338906848326834,0.13411248037482051,0.056518461054280815,0.055092883488014444,0.04377317476154394,0.04687158389106477,0.12314376184093463,0.22026263599431434,0.0
